Trial,Iteration,F1_Score
34,148,0.4123
34,149,0.3218
34,150,0.3979
34,151,0.2587
34,152,0.4507
34,153,0.2873
34,154,0.3783
34,155,0.4321
34,156,0.337
34,157,0.4035
34,158,0.2677
34,159,0.2485
34,160,0.2819
34,161,0.5296
34,162,0.4083
34,163,0.4584
34,164,0.3941
34,165,0.5
34,166,0.2883
34,167,0.4728
34,168,0.2887
34,169,0.3698
34,170,0.4429
34,171,0.4642
34,172,0.4037
34,173,0.4383
34,174,0.2954
34,175,0.4185
34,176,0.3388
34,177,0.4213
34,178,0.4377
34,179,0.4806
34,180,0.3416
34,181,0.3412
34,182,0.5611
34,183,0.3779
34,184,0.3122
34,185,0.468
34,186,0.5475
34,187,0.5176
34,188,0.4648
34,189,0.4281
34,190,0.473
34,191,0.3664
34,192,0.4668
34,193,0.3736
34,194,0.3921
34,195,0.3863
34,196,0.3484
34,197,0.4355
34,198,0.2461
34,199,0.5042
34,200,0.4167
35,1,0.4151
35,2,0.4149
35,3,0.4313
35,4,0.4718
35,5,0.4011
35,6,0.3538
35,7,0.2461
35,8,0.523
35,9,0.3434
35,10,0.3909
35,11,0.4842
35,12,0.319
35,13,0.4944
35,14,0.3072
35,15,0.4005
35,16,0.4624
35,17,0.4343
35,18,0.5404
35,19,0.4475
35,20,0.4698
35,21,0.2711
35,22,0.2691
35,23,0.2805
35,24,0.3144
35,25,0.2461
35,26,0.2771
35,27,0.359
35,28,0.2719
35,29,0.3398
35,30,0.4816
35,31,0.3368
35,32,0.362
35,33,0.2763
35,34,0.3068
35,35,0.5332
35,36,0.4451
35,37,0.334
35,38,0.347
35,39,0.3602
35,40,0.2461
35,41,0.479
35,42,0.458
35,43,0.3754
35,44,0.2509
35,45,0.3516
35,46,0.4121
35,47,0.5242
35,48,0.3544
35,49,0.3789
35,50,0.3404
35,51,0.4047
35,52,0.3258
35,53,0.3026
35,54,0.3887
35,55,0.5022
35,56,0.4568
35,57,0.3678
35,58,0.3122
35,59,0.2663
35,60,0.313
35,61,0.4537
35,62,0.4135
35,63,0.2855
35,64,0.3504
35,65,0.4491
35,66,0.5064
35,67,0.2489
35,68,0.4033
35,69,0.4223
35,70,0.3314
35,71,0.4161
35,72,0.2461
35,73,0.4812
35,74,0.2996
35,75,0.4283
35,76,0.2513
35,77,0.326
35,78,0.4606
35,79,0.3192
35,80,0.4708
35,81,0.4567
35,82,0.4231
35,83,0.2907
35,84,0.347
35,85,0.3024
35,86,0.4337
35,87,0.2739
35,88,0.5074
35,89,0.3446
35,90,0.4413
35,91,0.4992
35,92,0.4265
35,93,0.5192
35,94,0.3606
35,95,0.3825
35,96,0.4606
35,97,0.4237
35,98,0.4137
35,99,0.4583
35,100,0.2483
35,101,0.2952
35,102,0.2875
35,103,0.3034
35,104,0.2956
35,105,0.482
35,106,0.4515
35,107,0.3098
35,108,0.4435
35,109,0.3879
35,110,0.4557
35,111,0.3911
35,112,0.2673
35,113,0.3414
35,114,0.3098
35,115,0.2853
35,116,0.4441
35,117,0.3564
35,118,0.4762
35,119,0.4201
35,120,0.3412
35,121,0.3288
35,122,0.2789
35,123,0.4383
35,124,0.2827
35,125,0.3786
35,126,0.3442
35,127,0.4632
35,128,0.3062
35,129,0.314
35,130,0.3488
35,131,0.3608
35,132,0.2707
35,133,0.2895
35,134,0.3236
35,135,0.3592
35,136,0.4447
35,137,0.2819
35,138,0.4301
35,139,0.2992
35,140,0.501
35,141,0.335
35,142,0.4529
35,143,0.4279
35,144,0.363
35,145,0.2635
35,146,0.4884
35,147,0.3586
35,148,0.4173
35,149,0.4281
35,150,0.4429
35,151,0.3374
35,152,0.3402
35,153,0.5008
35,154,0.3797
35,155,0.4079
35,156,0.4303
35,157,0.4229
35,158,0.3112
35,159,0.322
35,160,0.3476
35,161,0.4704
35,162,0.3903
35,163,0.4507
35,164,0.4063
35,165,0.5186
35,166,0.2903
35,167,0.4792
35,168,0.4209
35,169,0.4241
35,170,0.4351
35,171,0.4247
35,172,0.5208
35,173,0.4155
35,174,0.2723
35,175,0.5288
35,176,0.3646
35,177,0.2982
35,178,0.367
35,179,0.3917
35,180,0.4291
35,181,0.3248
35,182,0.5008
35,183,0.4618
35,184,0.4317
35,185,0.4363
35,186,0.2783
35,187,0.2781
35,188,0.3722
35,189,0.4708
35,190,0.488
35,191,0.4421
35,192,0.3184
35,193,0.2461
35,194,0.4419
35,195,0.4595
35,196,0.4235
35,197,0.2934
35,198,0.3576
35,199,0.3544
35,200,0.3496
36,1,0.4041
36,2,0.4189
36,3,0.2799
36,4,0.4229
36,5,0.2461
36,6,0.3688
36,7,0.4834
36,8,0.298
36,9,0.4668
36,10,0.2841
36,11,0.4213
36,12,0.3576
36,13,0.4221
36,14,0.4141
36,15,0.5232
36,16,0.481
36,17,0.4041
36,18,0.493
36,19,0.2875
36,20,0.3801
36,21,0.3096
36,22,0.4567
36,23,0.3384
36,24,0.4848
36,25,0.4497
36,26,0.3897
36,27,0.3466
36,28,0.4315
36,29,0.3416
36,30,0.2753
36,31,0.4624
36,32,0.4582
36,33,0.4155
36,34,0.2649
36,35,0.5122
36,36,0.2988
36,37,0.3969
36,38,0.3056
36,39,0.3937
36,40,0.5054
36,41,0.2477
36,42,0.2837
36,43,0.2587
36,44,0.2461
36,45,0.4391
36,46,0.5416
36,47,0.3334
36,48,0.4421
36,49,0.326
36,50,0.3672
36,51,0.3887
36,52,0.4906
36,53,0.4353
36,54,0.3406
36,55,0.5104
36,56,0.3444
36,57,0.3574
36,58,0.3708
36,59,0.3664
36,60,0.4371
36,61,0.4075
36,62,0.3542
36,63,0.361
36,64,0.4469
36,65,0.2749
36,66,0.4666
36,67,0.5034
36,68,0.3506
36,69,0.2903
36,70,0.3602
36,71,0.365
36,72,0.3348
36,73,0.2813
36,74,0.4451
36,75,0.4235
36,76,0.35
36,77,0.3626
36,78,0.4523
36,79,0.5054
36,80,0.4636
36,81,0.4734
36,82,0.4011
36,83,0.468
36,84,0.4085
36,85,0.3732
36,86,0.4559
36,87,0.4577
36,88,0.3546
36,89,0.5028
36,90,0.4814
36,91,0.5072
36,92,0.4884
36,93,0.48
36,94,0.3314
36,95,0.487
36,96,0.4273
36,97,0.3348
36,98,0.3324
36,99,0.4894
36,100,0.4986
36,101,0.4115
36,102,0.4978
36,103,0.2489
36,104,0.4027
36,105,0.3396
36,106,0.4185
36,107,0.3032
36,108,0.4021
36,109,0.3118
36,110,0.3756
36,111,0.4902
36,112,0.4235
36,113,0.4469
36,114,0.4261
36,115,0.2715
36,116,0.3973
36,117,0.5162
36,118,0.3873
36,119,0.2461
36,120,0.4395
36,121,0.3176
36,122,0.4347
36,123,0.3544
36,124,0.3606
36,125,0.3915
36,126,0.3895
36,127,0.3084
36,128,0.496
36,129,0.2739
36,130,0.4219
36,131,0.4071
36,132,0.3428
36,133,0.3482
36,134,0.4888
36,135,0.2831
36,136,0.4307
36,137,0.4293
36,138,0.3568
36,139,0.3484
36,140,0.2867
36,141,0.4758
36,142,0.3815
36,143,0.3813
36,144,0.4381
36,145,0.5627
36,146,0.2905
36,147,0.4992
36,148,0.4429
36,149,0.2589
36,150,0.4385
36,151,0.3396
36,152,0.3514
36,153,0.3382
36,154,0.3354
36,155,0.4632
36,156,0.2855
36,157,0.336
36,158,0.349
36,159,0.5052
36,160,0.5122
36,161,0.474
36,162,0.4648
36,163,0.4934
36,164,0.4812
36,165,0.2974
36,166,0.5246
36,167,0.4704
36,168,0.4792
36,169,0.4718
36,170,0.348
36,171,0.2617
36,172,0.4764
36,173,0.3106
36,174,0.4151
36,175,0.4936
36,176,0.4874
36,177,0.4029
36,178,0.2657
36,179,0.3859
36,180,0.4169
36,181,0.306
36,182,0.4253
36,183,0.3746
36,184,0.3903
36,185,0.4666
36,186,0.4229
36,187,0.4495
36,188,0.2723
36,189,0.2807
36,190,0.488
36,191,0.4938
36,192,0.4343
36,193,0.342
36,194,0.4413
36,195,0.5158
36,196,0.4575
36,197,0.4307
36,198,0.3642
36,199,0.3462
36,200,0.2831
37,1,0.4467
37,2,0.4051
37,3,0.2879
37,4,0.305
37,5,0.5318
37,6,0.4137
37,7,0.37
37,8,0.2847
37,9,0.479
37,10,0.4201
37,11,0.2711
37,12,0.3644
37,13,0.3598
37,14,0.2767
37,15,0.4644
37,16,0.2827
37,17,0.4343
37,18,0.3542
37,19,0.321
37,20,0.2609
37,21,0.4738
37,22,0.3664
37,23,0.5551
37,24,0.4077
37,25,0.3326
37,26,0.3937
37,27,0.4001
37,28,0.3626
37,29,0.2819
37,30,0.4467
37,31,0.3126
37,32,0.2829
37,33,0.2934
37,34,0.2481
37,35,0.4808
37,36,0.2964
37,37,0.4069
37,38,0.4728
37,39,0.5437
37,40,0.4878
37,41,0.352
37,42,0.4762
37,43,0.2461
37,44,0.4654
37,45,0.2743
37,46,0.2787
37,47,0.3674
37,48,0.4577
37,49,0.4814
37,50,0.3484
37,51,0.5094
37,52,0.339
37,53,0.4517
37,54,0.3817
37,55,0.4511
37,56,0.4561
37,57,0.4461
37,58,0.3776
37,59,0.2889
37,60,0.4367
37,61,0.2483
37,62,0.4688
37,63,0.4972
37,64,0.2833
37,65,0.4059
37,66,0.3196
37,67,0.359
37,68,0.4501
37,69,0.4223
37,70,0.4409
37,71,0.3164
37,72,0.4057
37,73,0.4171
37,74,0.481
37,75,0.4045
37,76,0.3396
37,77,0.5234
37,78,0.5072
37,79,0.3214
37,80,0.356
37,81,0.5064
37,82,0.4243
37,83,0.4143
37,84,0.2909
37,85,0.4766
37,86,0.48
37,87,0.4734
37,88,0.3628
37,89,0.3825
37,90,0.5172
37,91,0.2733
37,92,0.4834
37,93,0.2715
37,94,0.2613
37,95,0.4581
37,96,0.4674
37,97,0.2461
37,98,0.4782
37,99,0.4469
37,100,0.4323
37,101,0.4167
37,102,0.352
37,103,0.478
37,104,0.4223
37,105,0.1942
37,106,0.3911
37,107,0.2815
37,108,0.4071
37,109,0.3016
37,110,0.2783
37,111,0.4964
37,112,0.464
37,113,0.2751
37,114,0.2461
37,115,0.3134
37,116,0.2743
37,117,0.3272
37,118,0.3678
37,119,0.508
37,120,0.3014
37,121,0.5078
37,122,0.313
37,123,0.4111
37,124,0.2807
37,125,0.3819
37,126,0.3598
37,127,0.298
37,128,0.3927
37,129,0.4267
37,130,0.3606
37,131,0.4604
37,132,0.3118
37,133,0.4429
37,134,0.491
37,135,0.3686
37,136,0.4728
37,137,0.4125
37,138,0.4401
37,139,0.4411
37,140,0.2853
37,141,0.2675
37,142,0.2461
37,143,0.3925
37,144,0.2687
37,145,0.2579
37,146,0.2597
37,147,0.5138
37,148,0.2589
37,149,0.2569
37,150,0.2885
37,151,0.4886
37,152,0.2763
37,153,0.4592
37,154,0.4902
37,155,0.2841
37,156,0.4165
37,157,0.3042
37,158,0.297
37,159,0.2461
37,160,0.2793
37,161,0.4786
37,162,0.4193
37,163,0.3488
37,164,0.2773
37,165,0.4489
37,166,0.3967
37,167,0.4421
37,168,0.3088
37,169,0.4173
37,170,0.3989
37,171,0.3282
37,172,0.5082
37,173,0.3172
37,174,0.4722
37,175,0.4744
37,176,0.4277
37,177,0.4802
37,178,0.4606
37,179,0.2865
37,180,0.4658
37,181,0.4676
37,182,0.3829
37,183,0.3272
37,184,0.4345
37,185,0.4077
37,186,0.3767
37,187,0.3915
37,188,0.4872
37,189,0.4419
37,190,0.3602
37,191,0.3636
37,192,0.342
37,193,0.2879
37,194,0.526
37,195,0.519
37,196,0.4469
37,197,0.488
37,198,0.2721
37,199,0.4005
37,200,0.3522
38,1,0.4347
38,2,0.4215
38,3,0.2907
38,4,0.3
38,5,0.5228
38,6,0.3678
38,7,0.2777
38,8,0.334
38,9,0.4844
38,10,0.512
38,11,0.3112
38,12,0.2853
38,13,0.4517
38,14,0.2705
38,15,0.3716
38,16,0.506
38,17,0.2789
38,18,0.2461
38,19,0.3488
38,20,0.3562
38,21,0.4345
38,22,0.4762
38,23,0.3704
38,24,0.2647
38,25,0.3893
38,26,0.4519
38,27,0.2461
38,28,0.4309
38,29,0.4662
38,30,0.2461
38,31,0.4906
38,32,0.4383
38,33,0.2743
38,34,0.3462
38,35,0.4325
38,36,0.4848
38,37,0.4439
38,38,0.4043
38,39,0.4802
38,40,0.4293
38,41,0.3336
38,42,0.3732
38,43,0.3911
38,44,0.3458
38,45,0.5076
38,46,0.2461
38,47,0.3488
38,48,0.3064
38,49,0.2713
38,50,0.4914
38,51,0.4139
38,52,0.4439
38,53,0.3602
38,54,0.3909
38,55,0.3112
38,56,0.3064
38,57,0.2887
38,58,0.3368
38,59,0.3965
38,60,0.4962
38,61,0.3006
38,62,0.3484
38,63,0.4529
38,64,0.2461
38,65,0.4726
38,66,0.299
38,67,0.297
38,68,0.2461
38,69,0.2823
38,70,0.3182
38,71,0.2577
38,72,0.2895
38,73,0.361
38,74,0.2936
38,75,0.5008
38,76,0.4886
38,77,0.3386
38,78,0.2709
38,79,0.2449
38,80,0.3893
38,81,0.3246
38,82,0.4161
38,83,0.3736
38,84,0.4722
38,85,0.323
38,86,0.4539
38,87,0.2903
38,88,0.2669
38,89,0.5154
38,90,0.2753
38,91,0.4477
38,92,0.5256
38,93,0.4303
38,94,0.4543
38,95,0.2859
38,96,0.4377
38,97,0.366
38,98,0.3144
38,99,0.4295
38,100,0.4385
38,101,0.4577
38,102,0.4585
38,103,0.483
38,104,0.3512
38,105,0.3586
38,106,0.4169
38,107,0.4595
38,108,0.4744
38,109,0.3272
38,110,0.2575
38,111,0.4013
38,112,0.3897
38,113,0.4105
38,114,0.491
38,115,0.2823
38,116,0.325
38,117,0.4838
38,118,0.2825
38,119,0.3997
38,120,0.4726
38,121,0.4654
38,122,0.5098
38,123,0.2611
38,124,0.2976
38,125,0.2665
38,126,0.2461
38,127,0.3516
38,128,0.4433
38,129,0.3334
38,130,0.4932
38,131,0.4646
38,132,0.4537
38,133,0.2928
38,134,0.2555
38,135,0.3764
38,136,0.2529
38,137,0.3202
38,138,0.4099
38,139,0.3438
38,140,0.2541
38,141,0.2998
38,142,0.3769
38,143,0.3955
38,144,0.338
38,145,0.2837
38,146,0.5004
38,147,0.363
38,148,0.3558
38,149,0.3282
38,150,0.2461
38,151,0.2938
38,152,0.2579
38,153,0.4229
38,154,0.514
38,155,0.4437
38,156,0.349
38,157,0.4742
38,158,0.496
38,159,0.4533
38,160,0.3891
38,161,0.2659
38,162,0.5172
38,163,0.3528
38,164,0.349
38,165,0.4265
38,166,0.4119
38,167,0.3366
38,168,0.295
38,169,0.4407
38,170,0.2679
38,171,0.4273
38,172,0.4461
38,173,0.2545
38,174,0.3206
38,175,0.4586
38,176,0.3588
38,177,0.3917
38,178,0.476
38,179,0.4103
38,180,0.4577
38,181,0.2875
38,182,0.469
38,183,0.2897
38,184,0.4706
38,185,0.491
38,186,0.3142
38,187,0.4435
38,188,0.4323
38,189,0.4347
38,190,0.4211
38,191,0.4912
38,192,0.4289
38,193,0.3366
38,194,0.3993
38,195,0.3494
38,196,0.4173
38,197,0.33
38,198,0.4151
38,199,0.2885
38,200,0.4545
39,1,0.3344
39,2,0.2928
39,3,0.3138
39,4,0.4784
39,5,0.2461
39,6,0.3414
39,7,0.3204
39,8,0.4942
39,9,0.3514
39,10,0.3136
39,11,0.4914
39,12,0.3204
39,13,0.4405
39,14,0.3955
39,15,0.4315
39,16,0.2661
39,17,0.368
39,18,0.2551
39,19,0.2968
39,20,0.3338
39,21,0.4369
39,22,0.4093
39,23,0.4966
39,24,0.4291
39,25,0.4523
39,26,0.3268
39,27,0.4275
39,28,0.2966
39,29,0.4123
39,30,0.4397
39,31,0.4636
39,32,0.3492
39,33,0.47
39,34,0.4576
39,35,0.3002
39,36,0.511
39,37,0.4541
39,38,0.2823
39,39,0.4363
39,40,0.4365
39,41,0.5242
39,42,0.4624
39,43,0.4031
39,44,0.4553
39,45,0.3676
39,46,0.4137
39,47,0.4948
39,48,0.501
39,49,0.2775
39,50,0.4718
39,51,0.3793
39,52,0.3702
39,53,0.4381
39,54,0.4101
39,55,0.4828
39,56,0.4187
39,57,0.5158
39,58,0.343
39,59,0.2461
39,60,0.3246
39,61,0.2889
39,62,0.513
39,63,0.4862
39,64,0.3004
39,65,0.4622
39,66,0.469
39,67,0.3975
39,68,0.3262
39,69,0.4808
39,70,0.3228
39,71,0.4503
39,72,0.5497
39,73,0.486
39,74,0.3885
39,75,0.4337
39,76,0.3588
39,77,0.2643
39,78,0.354
39,79,0.4349
39,80,0.3336
39,81,0.2657
39,82,0.4049
39,83,0.4143
39,84,0.4774
39,85,0.5086
39,86,0.4069
39,87,0.478
39,88,0.2707
39,89,0.3752
39,90,0.2461
39,91,0.4243
39,92,0.3486
39,93,0.3292
39,94,0.4351
39,95,0.468
39,96,0.4936
39,97,0.5128
39,98,0.333
39,99,0.4325
39,100,0.47
39,101,0.4445
39,102,0.1582
39,103,0.3228
39,104,0.2541
39,105,0.2737
39,106,0.4231
39,107,0.2717
39,108,0.3064
39,109,0.4866
39,110,0.3869
39,111,0.2823
39,112,0.2974
39,113,0.4638
39,114,0.3172
39,115,0.3971
39,116,0.3156
39,117,0.3588
39,118,0.3716
39,119,0.4884
39,120,0.4574
39,121,0.2711
39,122,0.5048
39,123,0.5
39,124,0.4752
39,125,0.3612
39,126,0.4858
39,127,0.3272
39,128,0.4275
39,129,0.3334
39,130,0.2461
39,131,0.4852
39,132,0.5108
39,133,0.4874
39,134,0.4858
39,135,0.311
39,136,0.4473
39,137,0.4555
39,138,0.4053
39,139,0.2461
39,140,0.3362
39,141,0.357
39,142,0.3434
39,143,0.5076
39,144,0.2461
39,145,0.4409
39,146,0.5156
39,147,0.2705
39,148,0.2461
39,149,0.4678
39,150,0.4503
39,151,0.2861
39,152,0.3821
39,153,0.2707
39,154,0.4117
39,155,0.3254
39,156,0.4353
39,157,0.3304
39,158,0.5
39,159,0.5392
39,160,0.512
39,161,0.3412
39,162,0.336
39,163,0.3941
39,164,0.3544
39,165,0.3372
39,166,0.467
39,167,0.5288
39,168,0.4902
39,169,0.3406
39,170,0.2461
39,171,0.2461
39,172,0.5184
39,173,0.5459
39,174,0.4433
39,175,0.4261
39,176,0.2691
39,177,0.2511
39,178,0.2837
39,179,0.3346
39,180,0.2759
39,181,0.3582
39,182,0.4644
39,183,0.4373
39,184,0.2859
39,185,0.4692
39,186,0.2461
39,187,0.502
39,188,0.4121
39,189,0.5216
39,190,0.489
39,191,0.369
39,192,0.3805
39,193,0.4529
39,194,0.2962
39,195,0.5188
39,196,0.4353
39,197,0.3969
39,198,0.3254
39,199,0.4501
39,200,0.4297
40,1,0.3971
40,2,0.3026
40,3,0.3044
40,4,0.3542
40,5,0.5545
40,6,0.4409
40,7,0.3764
40,8,0.4467
40,9,0.4391
40,10,0.3454
40,11,0.4724
40,12,0.3612
40,13,0.3386
40,14,0.4111
40,15,0.3338
40,16,0.2723
40,17,0.2775
40,18,0.3234
40,19,0.2659
40,20,0.3807
40,21,0.4545
40,22,0.2461
40,23,0.2861
40,24,0.5493
40,25,0.3476
40,26,0.4818
40,27,0.4419
40,28,0.3775
40,29,0.2577
40,30,0.4267
40,31,0.4083
40,32,0.2477
40,33,0.4273
40,34,0.4842
40,35,0.4598
40,36,0.4475
40,37,0.3664
40,38,0.49
40,39,0.4938
40,40,0.4049
40,41,0.4682
40,42,0.3953
40,43,0.3074
40,44,0.478
40,45,0.2709
40,46,0.5414
40,47,0.299
40,48,0.2747
40,49,0.3216
40,50,0.2645
40,51,0.3264
40,52,0.4646
40,53,0.503
40,54,0.1135
40,55,0.3306
40,56,0.3222
40,57,0.4177
40,58,0.2922
40,59,0.3488
40,60,0.4491
40,61,0.3026
40,62,0.4658
40,63,0.3779
40,64,0.4481
40,65,0.3674
40,66,0.4812
40,67,0.3732
40,68,0.341
40,69,0.5042
40,70,0.3154
40,71,0.3833
40,72,0.4117
40,73,0.3909
40,74,0.2819
40,75,0.4934
40,76,0.3532
40,77,0.4391
40,78,0.4529
40,79,0.4976
40,80,0.3356
40,81,0.3813
40,82,0.3456
40,83,0.2487
40,84,0.3094
40,85,0.357
40,86,0.4786
40,87,0.4005
40,88,0.3566
40,89,0.1291
40,90,0.3252
40,91,0.5226
40,92,0.3508
40,93,0.4854
40,94,0.2962
40,95,0.4696
40,96,0.4888
40,97,0.3967
40,98,0.3148
40,99,0.2891
40,100,0.4203
40,101,0.2769
40,102,0.2827
40,103,0.4399
40,104,0.3536
40,105,0.2461
40,106,0.4317
40,107,0.2695
40,108,0.3246
40,109,0.5216
40,110,0.4165
40,111,0.2855
40,112,0.3532
40,113,0.3248
40,114,0.3552
40,115,0.479
40,116,0.3636
40,117,0.539
40,118,0.341
40,119,0.4814
40,120,0.2839
40,121,0.4193
40,122,0.2541
40,123,0.3088
40,124,0.301
40,125,0.4143
40,126,0.4089
40,127,0.2755
40,128,0.4153
40,129,0.4784
40,130,0.4782
40,131,0.339
40,132,0.2747
40,133,0.3983
40,134,0.2741
40,135,0.4475
40,136,0.4347
40,137,0.2944
40,138,0.336
40,139,0.2883
40,140,0.3676
40,141,0.4956
40,142,0.463
40,143,0.512
40,144,0.297
40,145,0.2817
40,146,0.2699
40,147,0.4477
40,148,0.4041
40,149,0.3811
40,150,0.3845
40,151,0.4377
40,152,0.4047
40,153,0.4325
40,154,0.3452
40,155,0.4854
40,156,0.4636
40,157,0.355
40,158,0.4327
40,159,0.2797
40,160,0.5162
40,161,0.4311
40,162,0.499
40,163,0.4305
40,164,0.2996
40,165,0.4107
40,166,0.4413
40,167,0.3672
40,168,0.4638
40,169,0.4467
40,170,0.3664
40,171,0.4305
40,172,0.2483
40,173,0.4954
40,174,0.3692
40,175,0.3082
40,176,0.2725
40,177,0.4688
40,178,0.3358
40,179,0.2461
40,180,0.2976
40,181,0.4319
40,182,0.4948
40,183,0.302
40,184,0.2531
40,185,0.346
40,186,0.2461
40,187,0.4405
40,188,0.3394
40,189,0.2958
40,190,0.4109
40,191,0.2759
40,192,0.3464
40,193,0.3907
40,194,0.4059
40,195,0.5134
40,196,0.3636
40,197,0.361
40,198,0.2571
40,199,0.4433
40,200,0.3294
41,1,0.3654
41,2,0.4371
41,3,0.3214
41,4,0.4698
41,5,0.4007
41,6,0.2791
41,7,0.3216
41,8,0.4455
41,9,0.3494
41,10,0.4347
41,11,0.4075
41,12,0.3262
41,13,0.3212
41,14,0.4664
41,15,0.3104
41,16,0.4391
41,17,0.5004
41,18,0.2541
41,19,0.465
41,20,0.336
41,21,0.3781
41,22,0.4399
41,23,0.5004
41,24,0.4351
41,25,0.3678
41,26,0.2711
41,27,0.2899
41,28,0.3274
41,29,0.4539
41,30,0.4862
41,31,0.2553
41,32,0.3789
41,33,0.3999
41,34,0.4874
41,35,0.4774
41,36,0.4197
41,37,0.3236
41,38,0.2926
41,39,0.502
41,40,0.4359
41,41,0.519
41,42,0.3668
41,43,0.3434
41,44,0.4201
41,45,0.2509
41,46,0.2805
41,47,0.2669
41,48,0.2919
41,49,0.3294
41,50,0.487
41,51,0.4197
41,52,0.3682
41,53,0.4219
41,54,0.3664
41,55,0.3973
41,56,0.4169
41,57,0.4696
41,58,0.3646
41,59,0.4884
41,60,0.2906
41,61,0.3927
41,62,0.3166
41,63,0.3154
41,64,0.4091
41,65,0.4199
41,66,0.3048
41,67,0.3272
41,68,0.2899
41,69,0.4708
41,70,0.2917
41,71,0.5132
41,72,0.3468
41,73,0.2635
41,74,0.3871
41,75,0.3813
41,76,0.508
41,77,0.4634
41,78,0.5132
41,79,0.3598
41,80,0.2461
41,81,0.4902
41,82,0.4792
41,83,0.3762
41,84,0.2753
41,85,0.3336
41,86,0.328
41,87,0.4343
41,88,0.3674
41,89,0.34
41,90,0.3498
41,91,0.3807
41,92,0.4005
41,93,0.3722
41,94,0.2765
41,95,0.3612
41,96,0.3362
41,97,0.1265
41,98,0.342
41,99,0.4245
41,100,0.3378
41,101,0.3766
41,102,0.3414
41,103,0.2745
41,104,0.3342
41,105,0.463
41,106,0.4726
41,107,0.367
41,108,0.5202
41,109,0.3945
41,110,0.2781
41,111,0.4009
41,112,0.2709
41,113,0.3951
41,114,0.3494
41,115,0.3356
41,116,0.4285
41,117,0.4954
41,118,0.3759
41,119,0.5202
41,120,0.4395
41,121,0.4792
41,122,0.4527
41,123,0.3294
41,124,0.4215
41,125,0.4676
41,126,0.3482
41,127,0.4592
41,128,0.4966
41,129,0.462
41,130,0.2958
41,131,0.3336
41,132,0.4041
41,133,0.3296
41,134,0.4079
41,135,0.4613
41,136,0.4786
41,137,0.4463
41,138,0.2978
41,139,0.495
41,140,0.2641
41,141,0.3981
41,142,0.3766
41,143,0.4722
41,144,0.3963
41,145,0.3164
41,146,0.2461
41,147,0.3821
41,148,0.4355
41,149,0.4585
41,150,0.4559
41,151,0.2711
41,152,0.4728
41,153,0.347
41,154,0.3556
41,155,0.3328
41,156,0.3588
41,157,0.3829
41,158,0.4914
41,159,0.5032
41,160,0.3484
41,161,0.4371
41,162,0.4227
41,163,0.2761
41,164,0.5058
41,165,0.469
41,166,0.5032
41,167,0.4523
41,168,0.4982
41,169,0.3869
41,170,0.4221
41,171,0.3616
41,172,0.2843
41,173,0.5212
41,174,0.2681
41,175,0.5525
41,176,0.3867
41,177,0.5406
41,178,0.2463
41,179,0.2465
41,180,0.366
41,181,0.4992
41,182,0.4245
41,183,0.3524
41,184,0.3799
41,185,0.349
41,186,0.2891
41,187,0.4481
41,188,0.361
41,189,0.2691
41,190,0.4774
41,191,0.3306
41,192,0.3142
41,193,0.4666
41,194,0.2865
41,195,0.3809
41,196,0.5346
41,197,0.2827
41,198,0.3877
41,199,0.5316
41,200,0.2996
42,1,0.3885
42,2,0.2938
42,3,0.4684
42,4,0.31
42,5,0.349
42,6,0.4283
42,7,0.4437
42,8,0.513
42,9,0.4487
42,10,0.4101
42,11,0.34
42,12,0.4636
42,13,0.5587
42,14,0.3148
42,15,0.2741
42,16,0.4674
42,17,0.3989
42,18,0.2461
42,19,0.2843
42,20,0.4413
42,21,0.2952
42,22,0.2461
42,23,0.2699
42,24,0.2865
42,25,0.4441
42,26,0.4535
42,27,0.3636
42,28,0.3782
42,29,0.4445
42,30,0.3506
42,31,0.3829
42,32,0.4612
42,33,0.4874
42,34,0.2577
42,35,0.4385
42,36,0.3576
42,37,0.3722
42,38,0.4233
42,39,0.2841
42,40,0.4902
42,41,0.4341
42,42,0.3186
42,43,0.3006
42,44,0.0981
42,45,0.3306
42,46,0.4435
42,47,0.4882
42,48,0.3494
42,49,0.2461
42,50,0.3042
42,51,0.4127
42,52,0.3072
42,53,0.3144
42,54,0.4567
42,55,0.2687
42,56,0.5108
42,57,0.4481
42,58,0.2665
42,59,0.2579
42,60,0.2625
42,61,0.4311
42,62,0.4161
42,63,0.4277
42,64,0.3206
42,65,0.4255
42,66,0.3312
42,67,0.4718
42,68,0.3482
42,69,0.3384
42,70,0.4562
42,71,0.2843
42,72,0.5501
42,73,0.4119
42,74,0.4227
42,75,0.2679
42,76,0.3823
42,77,0.4908
42,78,0.2996
42,79,0.3959
42,80,0.3162
42,81,0.4081
42,82,0.2769
42,83,0.2641
42,84,0.4093
42,85,0.4497
42,86,0.4584
42,87,0.4728
42,88,0.2665
42,89,0.313
42,90,0.2769
42,91,0.4618
42,92,0.4754
42,93,0.3797
42,94,0.3552
42,95,0.4445
42,96,0.2787
42,97,0.4678
42,98,0.477
42,99,0.346
42,100,0.4109
42,101,0.4529
42,102,0.5342
42,103,0.3554
42,104,0.528
42,105,0.4445
42,106,0.4828
42,107,0.2829
42,108,0.4672
42,109,0.2787
42,110,0.2691
42,111,0.2765
42,112,0.2713
42,113,0.5016
42,114,0.3496
42,115,0.4934
42,116,0.4155
42,117,0.2984
42,118,0.4537
